time,joint_1_angle,joint_1_phase,joint_1_phase_sin,joint_2_angle,joint_2_phase,joint_2_phase_sin,joint_3_angle,joint_3_phase,joint_3_phase_sin,joint_4_angle,joint_4_phase,joint_4_phase_sin,joint_5_angle,joint_5_phase,joint_5_phase_sin,joint_6_angle,joint_6_phase,joint_6_phase_sin
0.517,0.077064184600232,0.2597931155513578,0.2568806153341068,0.10900612714034348,2.769727476948936,0.36335375713447843,-0.2999605247222708,4.728611627821802,-0.999868415740903,0.19496824906429372,0.7074451744726699,0.649894163547646,0.14522484211888606,2.636277984110578,0.48408280706295376,-0.29282486181058304,4.931537688950642,-0.9760828727019439
0.518,0.0807191576791161,0.27242091368595545,0.2690638589303871,0.1051788206734021,2.783385158146377,0.3505960689113405,-0.29987149016130815,4.7416600143735925,-0.9995716338710277,0.19809034036775805,0.7212196678295393,0.6603011345591938,0.14176717310373058,2.6494024531176117,0.47255724367910207,-0.2918777767919503,4.9456147711600895,-0.9729259226398348
0.519,0.08436111761343457,0.28504821950483655,0.28120372537811533,0.1013317342025099,2.797043409755722,0.3377724473416998,-0.2997314126827828,4.754707408529091,-0.9991047089426097,0.20117503212677817,0.7349949918402778,0.6705834404225942,0.1382852342872398,2.6625263606398706,0.46095078095746617,-0.2908727156085271,4.959693724098227,-0.9695757186950908
0.52,0.08798948471083314,0.29767503114946964,0.2932982823694439,0.09746558291501513,2.810702231967074,0.3248852763833839,-0.2995403277969679,4.767753809117662,-0.9984677593232266,0.20422173219989337,0.7487711467396571,0.6807391073329782,0.13477962857892567,2.675649706288474,0.4492654285964191,-0.289809854355529,4.973774549056634,-0.9660328478517637
0.521,0.09160368156969859,0.31030134676910676,0.30534560523232873,0.09358108570477358,2.824361624967774,0.3119369523492454,-0.29929827970330675,4.780799214966514,-0.9976609323443562,0.2072298554759722,0.7625481327586964,0.6907661849199076,0.13125096283966836,2.688772489669337,0.4375032094655614,-0.28868938069959676,4.987857247313487,-0.962297935665323
0.522,0.09520313317133385,0.3229271645208254,0.3173437772377796,0.0896789650391753,2.8380215889423845,0.2989298834639178,-0.29900532127827417,4.79384362490073,-0.9966844042609143,0.21019882398826026,0.7763259501246161,0.7006627466275345,0.12769984777589208,2.7018947103831583,0.4256661592529738,-0.28751149385271757,5.001941820133463,-0.9583716461757256
0.523,0.09878726697170989,0.335552482569571,0.32929088990569977,0.08575994682545356,2.851682124072666,0.28586648941817866,-0.2986615140617542,4.806887037743292,-0.9955383802058476,0.21312806702713732,0.7901045990607906,0.710426890090458,0.1241268978331144,2.7150163680254065,0.4137563261103815,-0.2862764045438292,5.016028268767633,-0.9542546818127643
0.524,0.10235551299277985,0.3481772990881989,0.3411850433092663,0.08182476027629956,2.8653432305375586,0.27274920092099864,-0.2982669282419376,4.819929452315107,-0.9942230941397925,0.21601702125156116,0.8038840797867,0.7200567375052042,0.1205327310888872,2.728137462186305,0.4017757702962908,-0.2849843349881107,5.030116594453365,-0.9499477832937027
0.525,0.10590730391334084,0.3608016122575174,0.35302434637780294,0.07787413777480835,2.8790049085131595,0.2595804592493613,-0.2978216426387439,4.832970867435039,-0.9927388087958133,0.21886513079917688,0.8176643925178836,0.7295504359972566,0.11691796914514838,2.7412579924508194,0.3897265638171614,-0.2836355188539611,5.0442067984142165,-0.945451729513204
0.526,0.10944207515942861,0.37342542026633024,0.3648069171980955,0.07390881473878087,2.892667158172703,0.24636271579593633,-0.29732574468576994,4.84601128191993,-0.9910858156192336,0.221671847395069,0.8314455374658921,0.7389061579835636,0.11328323702000288,2.7543779583986425,0.3776107900666764,-0.282230201227669,5.058298881859836,-0.9407673374255637
0.527,0.11295926499423058,0.3860487213114798,0.37653088331410206,0.06992952948440584,2.9063299796865394,0.2330984316146862,-0.296779330410772,4.859050694584634,-0.9892644347025737,0.22443663045913545,0.8452275148382395,0.7481221015304518,0.10962916303895161,2.767497359604183,0.36543054346317216,-0.2807686385757765,5.072392845985856,-0.9358954619192553
0.528,0.1164583146075029,0.39867151359789016,0.38819438202500983,0.06593702308934826,2.9199933732221153,0.2197900769644943,-0.29618250441468347,4.87208910424204,-0.987275014715612,0.2271589472120615,0.8590103248383557,0.757196490706872,0.10595637872558894,2.780616195636548,0.3531879290852966,-0.2792510987051407,5.086488691973796,-0.9308369956838026
0.529,0.119938668204477,0.41129379533861027,0.39979556068159017,0.06193203925526849,2.9336573389439518,0.20644013085089505,-0.29553537984917455,4.885126509703102,-0.9851179328305822,0.22983827277987343,0.8727939676655381,0.7661275759329117,0.10226551869178553,2.793734466059532,0.3408850623059519,-0.27767786072069756,5.100586420990949,-0.9255928690689922
0.53,0.12339977309424158,0.42391556475485775,0.41133257698080544,0.057915324169798374,2.9473218770136227,0.19305108056599465,-0.29483807839275833,4.898162909776867,-0.9827935946425281,0.2324740902970499,0.8865784435149036,0.7749136343235,0.09855722052737725,2.806852170431602,0.328524068424591,-0.2760492149809317,5.114686034190286,-0.9201640499364394
0.531,0.12684107977758577,0.4365368200760625,0.42280359925861943,0.053887626367998036,2.9609869875897363,0.1796254212266602,-0.2940907302254486,4.9111983032705036,-0.9803024340848292,0.23506589100817168,0.9003637525773404,0.7835529700272392,0.09483212468937936,2.8199693083058825,0.31610708229793133,-0.2743654630510588,5.128787532710347,-0.9145515435035296
0.532,0.13026204203428945,0.4491575595399104,0.43420680678096507,0.04984969659332148,2.974652670827912,0.16616565531107166,-0.29329347400197536,4.924232688989329,-0.9776449133399182,0.23761317436808843,0.9141498950394596,0.7920439145602951,0.09109087439074469,2.8330858792301434,0.30363624796914906,-0.2726269176539237,5.142890917675137,-0.908756392179746
0.533,0.1336621170098467,0.4617777813923876,0.44554039003282253,0.045802287658114234,2.9883189268807615,0.15267429219371417,-0.2924464568235627,4.9372660657368375,-0.9748215227452094,0.24011544814058308,0.9279368710835467,0.8003848271352773,0.08733411548868554,2.846201882746784,0.2911137182956186,-0.27083390261862317,5.156996190194022,-0.9027796753954109
0.534,0.1370407653016085,0.47439748388782477,0.4568025510053618,0.04174615430367071,3.001985755897865,0.1391538476789024,-0.2915498342082769,4.9502984323147325,-0.9718327806942568,0.24257222849551383,0.9417246808875127,0.8085740949850464,0.08356249637257891,2.8593173183928196,0.27854165457526314,-0.2689867528268571,5.17110335136162,-0.8966225094228573
0.535,0.1403974510443312,0.4870166652889413,0.46799150348110424,0.03768205305987563,3.0156531580257533,0.12560684353291882,-0.2906037700599494,4.963329787522952,-0.9686792335331651,0.24498304010441405,0.9555133246248456,0.8166101336813805,0.07977666785147428,2.872432185699868,0.265922226171581,-0.2670858141570165,5.185212402257701,-0.8902860471900553
0.536,0.14373164199511693,0.49963532386688997,0.4791054733170566,0.03361074210445654,3.029321133407885,0.11203580701485519,-0.28960843663568164,4.976360130159697,-0.9653614554522725,0.24734741623453144,0.9693028024645615,0.8244913874484384,0.07597728304122403,2.8855464841941334,0.25325761013741355,-0.2651314434260158,5.199323343947071,-0.8837714780867196
0.537,0.14704280961773197,0.5122534579013018,0.4901426987257735,0.029532981121873286,3.0429896821846265,0.09844327040624433,-0.2885640145119392,4.989389459021464,-0.961880048373131,0.24966489884128634,0.9830931145711551,0.8322163294709548,0.07216499725125547,2.898660213396395,0.24054999083751835,-0.26312400832887556,5.213436177479478,-0.8770800277629188
0.538,0.15033042916629094,0.524871065680331,0.5011014305543033,0.02544953116187026,3.0566588044932295,0.08483177053956757,-0.2874706925492411,5.002417772903072,-0.9582356418308042,0.2519350386591321,0.9968842611045512,0.8397834621971072,0.06834046787100474,2.91177337282199,0.2278015595700159,-0.2610638873760665,5.227550903889492,-0.870212957920222
0.539,0.15359397976829176,0.5374881455006999,0.5119799325609727,0.021361154497717538,3.070328500467812,0.07120384832572516,-0.28632866785545297,5.015445070597693,-0.9544288928515102,0.2541573952907974,1.0106762422200548,0.8471913176359916,0.06450435425603261,2.9248859619808005,0.21501451418677545,-0.25895146982862116,5.241667524196408,-0.8631715660954042
0.54,0.15683294450698984,0.5501046956677443,0.5227764816899664,0.017268614484168412,3.083998770239335,0.05756204828056139,-0.2851381457476893,5.028471350896882,-0.9504604858256314,0.256331537294894,1.024469058068302,0.854438457649647,0.06065731761384084,2.937997980377239,0.20219105871280288,-0.2567871556310239,5.25578603940413,-0.8559571854367466
0.541,0.16004681050309744,0.562720714495459,0.5334893683436583,0.013172675415157717,3.0976696139355835,0.04390891805052574,-0.28389933971283565,5.041496612590605,-0.9463311323761192,0.2584570422718708,1.0382627087952105,0.8615234742395695,0.05680002088941002,2.9511094275102345,0.18933340296470014,-0.254571355341888,5.269906450501071,-0.8485711844729603
0.542,0.16323506899579543,0.5753362003065433,0.5441168966526516,0.009074102381268982,3.1113410316811434,0.030247007937563287,-0.2826124713666957,5.054520854467271,-0.9420415712223194,0.26053349694829736,1.05205719454193,0.8684449898276582,0.05293312865047875,2.9642203028732164,0.17644376216826257,-0.25230449006243083,5.284028758460038,-0.8410149668747697
0.543,0.16639721542304484,0.5879511514324468,0.554657384743483,0.004973661126996324,3.1250130235973823,0.016578870423321086,-0.2812777704117731,5.067544075313761,-0.9375925680392441,0.26256049725945985,1.0658525154447915,0.8752016575315331,0.04905730697258314,2.977330605954102,0.1635243565752772,-0.24998699136275707,5.298152964238126,-0.8332899712091906
0.544,0.16953274950118558,0.6005655662134154,0.5651091650039521,0.0008721179078278127,3.1386855898024266,0.002907059692759377,-0.27989547459369596,5.08056627391546,-0.9329849153123203,0.2645376484302518,1.079648671635259,0.8817921614341729,0.045173223323877985,2.9904403362352796,0.15057741107959335,-0.24761930120596076,5.312279068776609,-0.8253976706865362
0.545,0.17264117530380926,0.6131794429985373,0.5754705843460312,-0.003229760652823646,3.1523587304111413,-0.010765868842745491,-0.27846582965629313,5.093587449056285,-0.9282194321876441,0.2664645650543437,1.0934456632398777,0.8882152168478127,0.041281546449758,3.003549493193597,0.13760515483252672,-0.24520187187005876,5.326407073000829,-0.8173395729001962
0.546,0.1757220013398942,0.6257927801457893,0.5857400044663142,-0.007331207706814749,3.166032445535109,-0.024437359022715842,-0.27698908929533,5.106607599518717,-0.9232969643177671,0.268340871171615,1.1072434903802253,0.8944695705720502,0.03738294625730064,3.0166580763003448,0.12460982085766885,-0.24273516586776606,5.340536977820089,-0.8091172195592206
0.547,0.17877474063119003,0.6384055760220834,0.595915802103967,-0.011431456324564455,3.179706735282608,-0.03810485441521486,-0.27546551511091444,5.119626724083832,-0.9182183837030484,0.270166200343832,1.121042153172861,0.9005540011461071,0.033478093699549745,3.0297660850212416,0.11159364566516587,-0.24021965586412672,5.35466878412754,-0.8007321862137561
0.548,0.18179891078883986,0.6510178290033128,0.6059963692961331,-0.015529739638419488,3.193381599758591,-0.05176579879473165,-0.2738953765585805,5.132644821531334,-0.912984588528602,0.2719401957285571,1.1348416517292748,0.9064673190951906,0.029567660659660124,3.04287351881642,0.09855886886553379,-0.23765582459201226,5.368802492800072,-0.7921860819733745
0.549,0.18479403408922784,0.6636295374743996,0.6159801136307598,-0.019625290986064754,3.207057039064664,-0.06541763662021588,-0.27227895089906134,5.1456618906395795,-0.9075965029968714,0.27366251015127274,1.1486419861558377,0.9122083671709095,0.025652319834923096,3.055980377140413,0.08550773278307702,-0.2350441647655017,5.382938104698203,-0.7834805492183393
0.55,0.18775963754904046,0.6762406998293405,0.6258654584968018,-0.02371734405395201,3.2207330532990666,-0.0790578135131734,-0.2706165231467591,5.158677930185618,-0.9020550771558641,0.2753328061757061,1.1624431565537505,0.9177760205856874,0.02173274462069378,3.069086659442136,0.0724424820689793,-0.23238517899115568,5.3970756206659685,-0.7746172633038526
0.551,0.1906952529995293,0.6888513144712551,0.6356508433317646,-0.027805133020720914,3.2344096425566478,-0.09268377673573641,-0.2689083860169235,5.171692938945217,-0.8963612867230788,0.2769507561723393,1.1762451630189934,0.9231691872411313,0.017809608994238703,3.0821923651648757,0.05936536331412903,-0.2296793796772006,5.4112150415308085,-0.7655979322573356
0.552,0.19360041715996446,0.7014613798124321,0.6453347238665484,-0.03188789270058425,3.2480868069288467,-0.10629297566861422,-0.26715483987154787,5.184706915692894,-0.89051613290516,0.27851604238509076,1.1900480056422746,0.9283868079503029,0.013883587398525948,3.0952974937462727,0.04627862466175318,-0.22692728894063566,5.425356368103458,-0.7564242964687858
0.553,0.19647467171026617,0.714070894274377,0.6549155723675542,-0.03596485868665193,3.2617645465036706,-0.11988286228883983,-0.265356192663994,5.197719859201953,-0.8845206422133138,0.28002835699615425,1.2038516845089802,0.9334278566538479,0.009955354625975887,3.1084020446183076,0.03318451541991964,-0.22412943851227912,5.439499601177833,-0.747098128374264
0.554,0.19931756336280418,0.7266798562878597,0.6643918778760142,-0.040035267494165847,3.275442861365674,-0.13345089164721954,-0.2635127598823564,5.210731768244512,-0.8783758662745217,0.28148740218898094,1.2176561996991222,0.9382913406299368,0.006025585702193706,3.1215060172072864,0.020085285673979027,-0.22128636963976925,5.45364474153092,-0.7376212321325645
0.555,0.20212864393335309,0.7392882642929621,0.6737621464445106,-0.04409835670361948,3.2891217515959363,-0.14699452234539834,-0.26162486449157546,5.223742641591535,-0.8720828816385853,0.2828928902093922,1.2314615512872875,0.9429763006979742,0.002094955769704002,3.1346094109338245,0.006983185899013342,-0.21839863298853435,5.46779178992266,-0.7279954432951148
0.556,0.2049074704111931,0.7518961167391259,0.6830249013706439,-0.04815336510373495,3.3028012172720422,-0.16051121701244989,-0.2596928368743131,5.236752478012869,-0.865642789581044,0.2842445434248093,1.245267739342587,0.9474818114160314,-0.001835860028293673,3.1477122252128336,-0.0061195334276455795,-0.21546678854075027,5.48194074709584,-0.7182226284691678
0.557,0.20765360502834437,0.7645034120852002,0.6921786834278149,-0.052199532834270944,3.3164812584680585,-0.1739984427809032,-0.25771701477059916,5.249761276277272,-0.8590567159019976,0.28554209438158823,1.2590747639286035,0.9518069812719612,-0.005766186664126399,3.1608144594535044,-0.019220622213754673,-0.2124914054923017,5.496091613775977,-0.7083046849743393
0.558,0.21036661532792594,0.77711014879949,0.7012220510930868,-0.05623610152863482,3.3301618752545137,-0.18745367176211614,-0.25569774321626215,5.262769035152446,-0.8523258107208741,0.286785285860446,1.2728826251033405,0.9559509528681538,-0.009695349341788539,3.173916113059293,-0.03231783113929514,-0.20947306214776332,5.510244390671206,-0.6982435404925447
0.559,0.21304607423162647,0.7897163253598042,0.7101535807720886,-0.06026231445627177,3.343843067698376,-0.20087438152090598,-0.25363537448015505,5.275775753405073,-0.8454512482671839,0.28797387092996807,1.2866913229191705,0.959912903099894,-0.013622673612999812,3.187017185427906,-0.04540891204333273,-0.20641234581342008,5.524399078472162,-0.6880411527114005
0.56,0.21569156010627827,0.8023219402535039,0.7189718670209279,-0.06427741666480484,3.3575248358630323,-0.21425805554934954,-0.25153026800018846,5.288781429800845,-0.8384342266672952,0.28910761299818405,1.3005008574227832,0.9636920433272805,-0.01754748549316213,3.200117675951284,-0.05849161831054046,-0.20330985268834365,5.538555677851872,-0.6776995089611457
0.561,0.21830265682952316,0.8149269919775511,0.7276755227650775,-0.06828065512189843,3.371207179808267,-0.2276021837396615,-0.24938279031818222,5.301786063104498,-0.8312759677272744,0.2901862858622012,1.3143112286551335,0.967287619540671,-0.021469111577193858,3.2132175840155885,-0.07156370525731288,-0.20016618775354425,5.552714189465637,-0.6672206258451477
0.562,0.22087895385456058,0.8275314790385573,0.7362631795152023,-0.07227127885681918,3.38489009959024,-0.24090426285606403,-0.2471933150135493,5.314789652079847,-0.8239777167118313,0.29120967375588414,1.3281224366513893,0.9706989125196142,-0.02538687915522222,3.2263169090011847,-0.08462293051740744,-0.1969819646592164,5.566874613950916,-0.656606548864055
0.5630000000000001,0.2234200462739678,0.8401353999528317,0.744733487579893,-0.07624853910166728,3.3985735952614657,-0.2541617970055577,-0.24496222263582232,5.327792195489817,-0.8165407421194081,0.2921775713955713,1.34193448144088,0.9739252379852382,-0.029300116328114714,3.239415650282628,-0.09766705442704908,-0.1937578056100982,5.581036951927215,-0.645859352033661
0.5640000000000001,0.22592553488258252,0.852738753246431,0.7530851162752754,-0.0802116894322515,3.4122576668707914,-0.2673722981075051,-0.24268990063603765,5.340793692096477,-0.8089663354534592,0.2930897840238169,1.3557473630470438,0.9769659467460569,-0.033208152122827815,3.252513807228647,-0.11069384040942609,-0.19049434124896367,5.59520120399597,-0.6349811374965458
0.5650000000000001,0.22839502623943794,0.8653415374552075,0.7613167541314602,-0.08415998590858184,3.4259423144633754,-0.2805332863619396,-0.24037674329698724,5.353794140661076,-0.8012558109899578,0.29394612745114884,1.3695610814873753,0.9798204248371631,-0.037110316607554795,3.26561137920213,-0.12370105535851603,-0.1871922105382693,5.6093673707404275,-0.6239740351275646
0.5660000000000001,0.23082813272874164,0.8779437511248589,0.7694271090958058,-0.08809268721495299,3.439627538080667,-0.2936422907165101,-0.2380231516623541,5.3667935399440765,-0.7934105055411806,0.2947464280958338,1.3833756367733734,0.9824880936527797,-0.04100594100665225,3.278708365560109,-0.13668647002217424,-0.1838520606399741,5.623535452725535,-0.6128402021332473
0.5670000000000001,0.23322447261988774,0.8905453928109771,0.7774149087329595,-0.09200905479959175,3.4533133377603824,-0.3066968493319726,-0.2356295334647415,5.379791888705187,-0.7854317782158053,0.29549052302164014,1.3971910289104887,0.9849684100721342,-0.04489435781532506,3.2918047656537435,-0.14964785938441694,-0.18047454679355512,5.63770545049782,-0.601581822645184
0.5680000000000001,0.2355836701264944,0.903146461079098,0.7852789004216483,-0.09590835301384323,3.466999713536486,-0.31969451004614424,-0.23319630305261244,5.392789185703395,-0.7773210101753751,0.29617825997358915,1.4110072578980706,0.987260866578631,-0.04877490091405108,3.3049005788283075,-0.162583003046837,-0.17706033219223932,5.651877364585277,-0.5902011073074647
0.5690000000000001,0.2379053554644566,0.9157469545047505,0.7930178515481889,-0.09978984925086846,3.480686665439167,-0.33263283083622835,-0.23072388131614918,5.405785429697009,-0.7690796043871643,0.2968094974116877,1.4248243237293148,0.9893649913722927,-0.052646905682724975,3.3179958044231714,-0.17548968560908332,-0.17361008785747487,5.666051195497249,-0.5787002928582498
0.5700000000000001,0.24018916490900658,0.9283468716735067,0.8006305496966889,-0.10365281408382733,3.4943741934948185,-0.34550938027942457,-0.22821269561205074,5.418780619443684,-0.7607089853735027,0.2973841045426331,1.4386422263912104,0.991280348475444,-0.05650970911450218,3.331090441771788,-0.18836569704834066,-0.17012449251166176,5.6802269437243105,-0.5670816417055394
0.5710000000000001,0.24243474085077224,0.9409462111810311,0.8081158028359078,-0.10749652140352148,3.5080622977260174,-0.3583217380117384,-0.22566317968727811,5.431774753700461,-0.752210598957594,0.29790196134948366,1.452460965864487,0.9930065378316126,-0.06036264992932363,3.3441844902016777,-0.2012088330977455,-0.1666042324491679,5.69440460973815,-0.5553474414972265
0.5720000000000001,0.2446417318508255,0.9535449716331305,0.815472439502752,-0.11132024855546963,3.5217509781515,-0.3710674951848989,-0.22307577360176434,5.444767831223804,-0.7435859120058814,0.29836295861928724,1.4662805421235614,0.9945431953976245,-0.06420506868710094,3.357277949034412,-0.21401689562366985,-0.1630500014056496,5.708584193991455,-0.5435000046854989
0.5730000000000001,0.24680979269471245,0.9661431516458044,0.8226993089823752,-0.11512327647639116,3.535440234786143,-0.38374425492130404,-0.22045092365010252,5.45775985076963,-0.7348364121670087,0.2987669979686606,1.4801009551364852,0.995889993228869,-0.068036307900543,3.370370817585597,-0.22678769300181012,-0.15946250042570337,5.722765696917791,-0.5315416680856782
0.5740000000000001,0.24893858444545713,0.9787407498452948,0.8297952814848575,-0.11890488983007098,3.5491300676409403,-0.39634963276690344,-0.21778908228222477,5.470750811093349,-0.7259636076074162,0.2991139918673144,1.4939222048648906,0.9970466395577151,-0.0718557121476058,3.3834630951648608,-0.23951904049201944,-0.15584243772887135,5.736949118931485,-0.5194747924295714
0.5750000000000001,0.2510277744955306,0.991337764868136,0.8367592483184356,-0.1226643771425796,3.562820476722983,-0.4088812571419322,-0.2150907080230893,5.4837407109498955,-0.7169690267436313,0.2994038636595167,1.5077442912639378,0.9980128788650561,-0.07566262818354398,3.3965547810758356,-0.25220876061181335,-0.15219052857402396,5.751134460427509,-0.5073017619134134
0.5760000000000001,0.25307703661777803,1.0039341953612053,0.8435901220592604,-0.1264010309368238,3.5765114620354375,-0.42133676978941287,-0.21235626539138802,5.496729549093769,-0.7078542179712937,0.29963654758348945,1.5215672142822616,0.9987884919449653,-0.07945640505254692,3.409645874616143,-0.26485468350848984,-0.1485074951221459,5.765321721781358,-0.4950249837404865
0.577,0.2550860510152962,1.0165300399817736,0.8502868367176544,-0.13011414786640157,3.5902030235775224,-0.43371382622133875,-0.2095862248172907,5.509717324279066,-0.6986207493909693,0.29981198878873366,1.5353909738619171,0.999373295962446,-0.08323639419893968,3.4227363750773785,-0.277454647329799,-0.1447940662975496,5.779510903348935,-0.4826468876584989
0.578,0.2570545043702536,1.029125297397555,0.8568483479008457,-0.13380302884873596,3.603895161344489,-0.44601009616245335,-0.20678106255924025,5.522704035259518,-0.6892702085308011,0.299930143351277,1.549215569938327,0.999767144504257,-0.08700194957792859,3.4358262817450957,-0.2900064985930954,-0.14105097764754113,5.79370200546643,-0.4701699254918039
0.579,0.25898208989164634,1.0417199662867587,0.8632736329721549,-0.13746697919746306,3.617587875327599,-0.45822326399154373,-0.20394126061981405,5.535689680788527,-0.6798042020660471,0.29999097828684074,1.5630410024402275,0.9999699276228028,-0.09075242776587461,3.4489155938987905,-0.3025080925529155,-0.13727897120056468,5.8078950284502,-0.45759657066854914
0.58,0.2608685073619825,1.0543140453381379,0.8695616912066088,-0.14110530875404798,3.6312811655141037,-0.4703510291801601,-0.2010673066606677,5.548674259619203,-0.6702243555355593,0.29999447156192105,1.5768672712896146,0.9999815718730706,-0.09448718807007425,3.462004310811886,-0.3149572935669143,-0.13347879532285256,5.822089972596652,-0.44492931774284206
0.581,0.2627134631828884,1.0669075332510423,0.8757115439429618,-0.1447173320186044,3.6449750318872205,-0.4823911067286816,-0.1981596939165744,5.5616577705043975,-0.6605323130552483,0.29994061210278145,1.5906943764016903,0.9998020403426052,-0.09820559263802939,3.475092431751716,-0.3273519754600981,-0.129651204573605,5.836286838182123,-0.4321706819120168
0.582,0.2645166704196299,1.079500428735468,0.8817222347321001,-0.14830236827989282,3.6586694744261132,-0.49434122759964294,-0.19521892110857844,5.574640212196744,-0.650729737028595,0.2998293998023527,1.604522317684809,0.9994313326745093,-0.10190700656618787,3.48817995597951,-0.339690021887293,-0.12579695955872858,5.850485625462758,-0.4193231985290954
0.583,0.26627784884454203,1.0920927305121082,0.8875928294818071,-0.15185974174447245,3.6723644931058708,-0.5061991391482417,-0.19224549235627553,5.587621583448694,-0.640818307854252,0.2996608455250378,1.6183510950404223,0.9988694850834597,-0.1055907980081359,3.5012668827503775,-0.35196932669378644,-0.12191682678315897,5.864686334674393,-0.40638942261053007
0.584,0.26799672497936106,1.1046844373124052,0.8933224165978706,-0.1553887816649816,3.6860600878974843,-0.5179626055499389,-0.18923991708923835,5.600601883012552,-0.6307997236307947,0.2994349711094195,1.6321807083630266,0.9981165703647321,-0.10925633828222409,3.514353211313292,-0.36418779427408043,-0.11801157850179725,5.878888966032432,-0.39337192833932433
0.585,0.269673032136453,1.1172755478786005,0.8989101071215103,-0.1588888224675234,3.6997562587678265,-0.5296294082250782,-0.18620270995760108,5.613581109640516,-0.6206756998586705,0.29915180936886776,1.6460111575401075,0.9971726978962262,-0.11290300197860843,3.5274389409110753,-0.37634333992869495,-0.11408199256908452,5.893093519731729,-0.38027330856361524
0.586,0.27130651045893156,1.1298660609637867,0.9043550348631056,-0.16235920387813102,3.7134530056796304,-0.5411973462604369,-0.1831343907418216,5.626559262084712,-0.6104479691394056,0.29881140409004586,1.6598424424520863,0.9960380136334867,-0.11653016706568847,3.540524070780382,-0.38843389021896174,-0.11012885228724721,5.907299995946466,-0.3670961742908242
0.587,0.2728969069596614,1.1424559753319583,0.9096563565322051,-0.1657992710482891,3.7271503285914673,-0.5526642368276306,-0.1800354842616345,5.639536339097231,-0.6001182808721152,0.2984138100293144,1.6736745629722654,0.9947127000977151,-0.12013721499592386,3.553608600151683,-0.4004573833197464,-0.10615294625323682,5.921508394830032,-0.3538431541774562
0.588,0.2744439755591395,1.155045289758063,0.9148132518637987,-0.16920837467948685,3.7408482274577253,-0.5640279155982897,-0.17690652028421322,5.652512339430172,-0.5896884009473776,0.297959092907031,1.6875075189667736,0.9931969763567703,-0.12372353081101206,3.5666925282492503,-0.41241176937004037,-0.10215506820439697,5.935718716514904,-0.34051689401465673
0.589,0.2759474771222506,1.1676340030280534,0.9198249237408357,-0.17258587114677973,3.7545467022285886,-0.5752862371559326,-0.173748033431558,5.665487261835675,-0.579160111438527,0.29744732939974644,1.7013413102945125,0.9914910979991552,-0.12728850324640914,3.5797758542911415,-0.424295010821364,-0.09813601686288494,5.949930961112522,-0.3271200562096166
0.59,0.27740717949389077,1.1802221139389386,0.9246905983129696,-0.17593112262133462,3.7682457528500155,-0.586437075404449,-0.17056056308712506,5.67846110506596,-0.5685352102904171,0.29687860713029685,1.7151759368071011,0.9895953571009899,-0.13083152483517488,3.592858577489183,-0.43610508278391646,-0.09409659577887619,5.964145128713173,-0.3136553192629208
0.591,0.2788228575334542,1.192809621298835,0.9294095251115144,-0.17924349719193652,3.781945379263717,-0.597478323973122,-0.1673446533017143,5.691433867873367,-0.5578155110057146,0.2962530246557916,1.7290113983488216,0.9875100821859725,-0.1343519920111265,3.6059406970489545,-0.4478399733704218,-0.09003761317258464,5.978361219385863,-0.30012537724194893
0.592,0.2801942931481788,1.2053965239270186,0.9339809771605962,-0.18252236898543198,3.7956455814071357,-0.6084078966181068,-0.16410085269863228,5.704405549010392,-0.5470028423287745,0.29557069145349885,1.742847694756564,0.9852356381783299,-0.13784930521128141,3.6190222121697744,-0.4594976840376049,-0.08595988177512505,5.992579233178201,-0.28653293925041695
0.593,0.28152127532534527,1.2179828206539762,0.9384042510844846,-0.18576711828608744,3.809346359213423,-0.6192237276202918,-0.16082971437814744,5.717376147229728,-0.5360990479271583,0.2948317279046286,1.756684825859773,0.9827724263487624,-0.14132286897757315,3.6321031220446818,-0.47107622992524406,-0.08186421866825129,6.006799170116275,-0.2728807288941711
0.594,0.2828036001633263,1.2305685103214576,0.9426786672110881,-0.18897713165383856,3.82304771261142,-0.6299237721794622,-0.15753179582125393,5.730345661284302,-0.5251059860708467,0.29403626527601584,1.770522791480391,0.9801208842533866,-0.14477209205782243,3.645183425860422,-0.4825736401927417,-0.07775144512299807,6.021021030204529,-0.259171483743327
0.595,0.28404107090148056,1.2431535917825267,0.9468035696716022,-0.19215180204140808,3.8367496415256346,-0.6405060068046938,-0.15420765879276313,5.743314089927314,-0.5140255293092106,0.29318444569970525,1.7843615914328046,0.9772814856656845,-0.14819638750594655,3.65826312279743,-0.4939879583531554,-0.07362238643726031,6.035244813425641,-0.2454079547908678
0.596,0.28523349794888786,1.255738063901614,0.9507783264962932,-0.19529052891026938,3.85045214587622,-0.6509684297008982,-0.15085786924373712,5.756281431912279,-0.5028595641457906,0.29227642215043925,1.7982012255237896,0.9742547405014647,-0.15159517278139012,3.671342212029815,-0.505317242604634,-0.06947787177233782,6.049470519740403,-0.23159290590779283
0.597,0.2863806989119222,1.2683219255545681,0.9546023297064078,-0.19839271834543407,3.864155225578955,-0.6613090611514472,-0.14748299721328367,5.7692476859930615,-0.49160999071094574,0.29131235842105396,1.8120416935524553,0.9710411947368469,-0.15496786984776006,3.6844206927253453,-0.5165595661592004,-0.06531873398847983,6.063698149087595,-0.21772911329493286
